Supplier,Transporter,Week,Shipment_Qty
S261,T001,17,0.0
S261,T001,18,0.0
S261,T001,19,0.0
S261,T001,20,1098.0
S261,T001,21,0.0
S261,T001,22,344.0
S261,T001,23,0.0
S261,T001,24,0.0
S261,T002,1,0.0
S261,T002,2,0.0
S261,T002,3,0.0
S261,T002,4,0.0
S261,T002,5,0.0
S261,T002,6,0.0
S261,T002,7,0.0
S261,T002,8,0.0
S261,T002,9,0.0
S261,T002,10,0.0
S261,T002,11,0.0
S261,T002,12,0.0
S261,T002,13,0.0
S261,T002,14,0.0
S261,T002,15,0.0
S261,T002,16,0.0
S261,T002,17,1159.0
S261,T002,18,0.0
S261,T002,19,1159.0
S261,T002,20,0.0
S261,T002,21,0.0
S261,T002,22,0.0
S261,T002,23,0.0
S261,T002,24,0.0
S261,T003,1,1159.0
S261,T003,2,0.0
S261,T003,3,0.0
S261,T003,4,0.0
S261,T003,5,0.0
S261,T003,6,0.0
S261,T003,7,0.0
S261,T003,8,94.0
S261,T003,9,1159.0
S261,T003,10,0.0
S261,T003,11,1159.0
S261,T003,12,0.0
S261,T003,13,0.0
S261,T003,14,0.0
S261,T003,15,0.0
S261,T003,16,0.0
S261,T003,17,0.0
S261,T003,18,0.0
S261,T003,19,0.0
S261,T003,20,0.0
S261,T003,21,0.0
S261,T003,22,0.0
S261,T003,23,0.0
S261,T003,24,1159.0
S261,T004,1,0.0
S261,T004,2,0.0
S261,T004,3,0.0
S261,T004,4,0.0
S261,T004,5,0.0
S261,T004,6,0.0
S261,T004,7,0.0
S261,T004,8,0.0
S261,T004,9,0.0
S261,T004,10,0.0
S261,T004,11,0.0
S261,T004,12,988.0
S261,T004,13,0.0
S261,T004,14,0.0
S261,T004,15,0.0
S261,T004,16,0.0
S261,T004,17,0.0
S261,T004,18,0.0
S261,T004,19,0.0
S261,T004,20,0.0
S261,T004,21,0.0
S261,T004,22,0.0
S261,T004,23,0.0
S261,T004,24,0.0
S261,T005,1,0.0
S261,T005,2,0.0
S261,T005,3,0.0
S261,T005,4,0.0
S261,T005,5,0.0
S261,T005,6,0.0
S261,T005,7,0.0
S261,T005,8,0.0
S261,T005,9,0.0
S261,T005,10,0.0
S261,T005,11,0.0
S261,T005,12,0.0
S261,T005,13,0.0
S261,T005,14,1159.0
S261,T005,15,0.0
S261,T005,16,0.0
S261,T005,17,0.0
S261,T005,18,0.0
S261,T005,19,0.0
S261,T005,20,0.0
S261,T005,21,0.0
S261,T005,22,815.0
S261,T005,23,0.0
S261,T005,24,0.0
S261,T006,1,0.0
S261,T006,2,0.0
S261,T006,3,0.0
S261,T006,4,291.0
S261,T006,5,1159.0
S261,T006,6,0.0
S261,T006,7,0.0
S261,T006,8,0.0
S261,T006,9,0.0
S261,T006,10,0.0
S261,T006,11,0.0
S261,T006,12,0.0
S261,T006,13,0.0
S261,T006,14,0.0
S261,T006,15,0.0
S261,T006,16,0.0
S261,T006,17,0.0
S261,T006,18,0.0
S261,T006,19,0.0
S261,T006,20,0.0
S261,T006,21,1159.0
S261,T006,22,0.0
S261,T006,23,0.0
S261,T006,24,0.0
S261,T007,1,0.0
S261,T007,2,0.0
S261,T007,3,0.0
S261,T007,4,0.0
S261,T007,5,0.0
S261,T007,6,0.0
S261,T007,7,0.0
S261,T007,8,1065.0
S261,T007,9,0.0
S261,T007,10,1159.0
S261,T007,11,0.0
S261,T007,12,0.0
S261,T007,13,0.0
S261,T007,14,0.0
S261,T007,15,0.0
S261,T007,16,0.0
S261,T007,17,0.0
S261,T007,18,0.0
S261,T007,19,0.0
S261,T007,20,0.0
S261,T007,21,0.0
S261,T007,22,0.0
S261,T007,23,1159.0
S261,T007,24,0.0
S261,T008,1,0.0
S261,T008,2,1159.0
S261,T008,3,1159.0
S261,T008,4,0.0
S261,T008,5,0.0
S261,T008,6,0.0
S261,T008,7,0.0
S261,T008,8,0.0
S261,T008,9,0.0
S261,T008,10,0.0
S261,T008,11,0.0
S261,T008,12,0.0
S261,T008,13,0.0
S261,T008,14,0.0
S261,T008,15,0.0
S261,T008,16,0.0
S261,T008,17,0.0
S261,T008,18,1159.0
S261,T008,19,0.0
S261,T008,20,0.0
S261,T008,21,0.0
S261,T008,22,0.0
S261,T008,23,0.0
S261,T008,24,0.0
S345,T001,1,0.0
S345,T001,2,1157.0
S345,T001,3,0.0
S345,T001,4,0.0
S345,T001,5,0.0
S345,T001,6,0.0
S345,T001,7,0.0
S345,T001,8,0.0
S345,T001,9,0.0
S345,T001,10,0.0
S345,T001,11,0.0
S345,T001,12,0.0
S345,T001,13,0.0
S345,T001,14,0.0
S345,T001,15,0.0
S345,T001,16,0.0
S345,T001,17,0.0
S345,T001,18,1157.0
S345,T001,19,0.0
S345,T001,20,0.0
S345,T001,21,0.0
S345,T001,22,0.0
S345,T001,23,0.0
S345,T001,24,0.0
S345,T002,1,0.0
S345,T002,2,0.0
S345,T002,3,1157.0
S345,T002,4,0.0
S345,T002,5,0.0
S345,T002,6,0.0
S345,T002,7,0.0
S345,T002,8,0.0
S345,T002,9,0.0
S345,T002,10,0.0
S345,T002,11,0.0
S345,T002,12,0.0
S345,T002,13,0.0
S345,T002,14,0.0
S345,T002,15,0.0
S345,T002,16,1157.0
S345,T002,17,0.0
S345,T002,18,0.0
S345,T002,19,0.0
S345,T002,20,0.0
S345,T002,21,1157.0
S345,T002,22,0.0
S345,T002,23,0.0
S345,T002,24,0.0
S345,T003,1,0.0
S345,T003,2,0.0
S345,T003,3,0.0
S345,T003,4,0.0
S345,T003,5,1157.0
S345,T003,6,0.0
S345,T003,7,0.0
S345,T003,8,0.0
S345,T003,9,0.0
S345,T003,10,0.0
S345,T003,11,0.0
S345,T003,12,0.0
S345,T003,13,0.0
S345,T003,14,0.0
S345,T003,15,0.0
S345,T003,16,0.0
S345,T003,17,0.0
S345,T003,18,0.0
S345,T003,19,0.0
S345,T003,20,1157.0
S345,T003,21,0.0
S345,T003,22,959.0
S345,T003,23,0.0
S345,T003,24,0.0
S345,T004,1,1157.0
S345,T004,2,0.0
S345,T004,3,0.0
S345,T004,4,0.0
S345,T004,5,0.0
S345,T004,6,0.0
S345,T004,7,0.0
S345,T004,8,0.0
S345,T004,9,0.0
S345,T004,10,0.0
S345,T004,11,0.0
S345,T004,12,0.0
S345,T004,13,0.0
S345,T004,14,0.0
S345,T004,15,0.0
S345,T004,16,0.0
S345,T004,17,0.0
S345,T004,18,0.0
S345,T004,19,0.0
S345,T004,20,0.0
S345,T004,21,0.0
S345,T004,22,0.0
S345,T004,23,0.0
S345,T004,24,1157.0
S345,T005,1,0.0
S345,T005,2,0.0
S345,T005,3,0.0
S345,T005,4,0.0
S345,T005,5,0.0
S345,T005,6,0.0
S345,T005,7,1157.0
S345,T005,8,0.0
S345,T005,9,0.0
S345,T005,10,1157.0
S345,T005,11,0.0
S345,T005,12,0.0
S345,T005,13,0.0
S345,T005,14,0.0
S345,T005,15,0.0
S345,T005,16,0.0
S345,T005,17,1157.0
S345,T005,18,0.0
S345,T005,19,1157.0
S345,T005,20,0.0
S345,T005,21,0.0
S345,T005,22,0.0
S345,T005,23,1157.0
S345,T005,24,0.0
S345,T006,1,0.0
S345,T006,2,0.0
S345,T006,3,0.0
S345,T006,4,0.0
S345,T006,5,0.0
S345,T006,6,1157.0
S345,T006,7,0.0
S345,T006,8,0.0
S345,T006,9,1157.0
S345,T006,10,0.0
S345,T006,11,1157.0
S345,T006,12,0.0
S345,T006,13,0.0
S345,T006,14,0.0
S345,T006,15,0.0
S345,T006,16,0.0
S345,T006,17,0.0
S345,T006,18,0.0
S345,T006,19,0.0
S345,T006,20,0.0
S345,T006,21,0.0
S345,T006,22,198.0
S345,T006,23,0.0
S345,T006,24,0.0
S345,T007,1,0.0
S345,T007,2,0.0
S345,T007,3,0.0
S345,T007,4,0.0
S345,T007,5,0.0
S345,T007,6,0.0
S345,T007,7,0.0
S345,T007,8,0.0
S345,T007,9,0.0
S345,T007,10,0.0
S345,T007,11,0.0
S345,T007,12,0.0
S345,T007,13,0.0
S345,T007,14,0.0
S345,T007,15,0.0
S345,T007,16,0.0
S345,T007,17,0.0
S345,T007,18,0.0
S345,T007,19,0.0
S345,T007,20,0.0
S345,T007,21,0.0
S345,T007,22,0.0
S345,T007,23,0.0
S345,T007,24,0.0
S345,T008,1,0.0
S345,T008,2,0.0
S345,T008,3,0.0
S345,T008,4,0.0
S345,T008,5,0.0
S345,T008,6,0.0
S345,T008,7,0.0
S345,T008,8,0.0
S345,T008,9,0.0
S345,T008,10,0.0
S345,T008,11,0.0
S345,T008,12,0.0
S345,T008,13,0.0
S345,T008,14,1157.0
S345,T008,15,0.0
S345,T008,16,0.0
S345,T008,17,0.0
S345,T008,18,0.0
S345,T008,19,0.0
S345,T008,20,0.0
S345,T008,21,0.0
S345,T008,22,0.0
S345,T008,23,0.0
S345,T008,24,0.0
S372,T001,1,0.0
S372,T001,2,1129.0
S372,T001,3,1129.0
S372,T001,4,0.0
S372,T001,5,0.0
S372,T001,6,0.0
S372,T001,7,0.0
S372,T001,8,0.0
S372,T001,9,0.0
S372,T001,10,0.0
S372,T001,11,0.0
S372,T001,12,0.0
S372,T001,13,0.0
S372,T001,14,1129.0
S372,T001,15,0.0
S372,T001,16,0.0
S372,T001,17,0.0
S372,T001,18,0.0
S372,T001,19,0.0
S372,T001,20,0.0
S372,T001,21,0.0
S372,T001,22,1129.0
S372,T001,23,0.0
S372,T001,24,0.0
S372,T002,1,0.0
S372,T002,2,0.0
S372,T002,3,0.0
S372,T002,4,0.0
S372,T002,5,0.0
S372,T002,6,0.0
S372,T002,7,0.0
S372,T002,8,0.0
S372,T002,9,0.0
S372,T002,10,0.0
S372,T002,11,1129.0
S372,T002,12,0.0
S372,T002,13,0.0
S372,T002,14,0.0
S372,T002,15,1129.0
S372,T002,16,0.0
S372,T002,17,0.0
S372,T002,18,0.0
S372,T002,19,0.0
S372,T002,20,0.0
S372,T002,21,0.0
S372,T002,22,0.0
S372,T002,23,0.0
S372,T002,24,0.0
S372,T003,1,0.0
S372,T003,2,0.0
S372,T003,3,0.0
S372,T003,4,1129.0
S372,T003,5,0.0
S372,T003,6,1129.0
S372,T003,7,0.0
S372,T003,8,1129.0
S372,T003,9,0.0
S372,T003,10,0.0
S372,T003,11,0.0
S372,T003,12,0.0
S372,T003,13,0.0
S372,T003,14,0.0
S372,T003,15,0.0
S372,T003,16,0.0
S372,T003,17,0.0
S372,T003,18,0.0
S372,T003,19,0.0
S372,T003,20,0.0
S372,T003,21,0.0
S372,T003,22,0.0
S372,T003,23,0.0
S372,T003,24,590.0
S372,T004,1,1129.0
S372,T004,2,0.0
S372,T004,3,0.0
S372,T004,4,0.0
S372,T004,5,0.0
S372,T004,6,0.0
S372,T004,7,0.0
S372,T004,8,0.0
S372,T004,9,0.0
S372,T004,10,0.0
S372,T004,11,0.0
S372,T004,12,1129.0
S372,T004,13,0.0
S372,T004,14,0.0
S372,T004,15,0.0
S372,T004,16,0.0
S372,T004,17,1129.0
S372,T004,18,0.0
S372,T004,19,0.0
S372,T004,20,0.0
S372,T004,21,0.0
S372,T004,22,0.0
S372,T004,23,1129.0
S372,T004,24,0.0
S372,T005,1,0.0
S372,T005,2,0.0
S372,T005,3,0.0
S372,T005,4,0.0
S372,T005,5,0.0
S372,T005,6,0.0
S372,T005,7,1129.0
S372,T005,8,0.0
S372,T005,9,0.0
S372,T005,10,0.0
S372,T005,11,0.0
S372,T005,12,0.0
S372,T005,13,0.0
S372,T005,14,0.0
S372,T005,15,0.0
S372,T005,16,0.0
S372,T005,17,0.0
S372,T005,18,0.0
S372,T005,19,0.0
S372,T005,20,0.0
S372,T005,21,0.0
S372,T005,22,0.0
S372,T005,23,0.0
S372,T005,24,0.0
S372,T006,1,0.0
S372,T006,2,0.0
S372,T006,3,0.0
S372,T006,4,0.0
S372,T006,5,0.0
S372,T006,6,0.0
S372,T006,7,0.0
S372,T006,8,0.0
S372,T006,9,0.0
S372,T006,10,0.0
S372,T006,11,0.0
S372,T006,12,0.0
S372,T006,13,0.0
S372,T006,14,0.0
S372,T006,15,0.0
S372,T006,16,0.0
S372,T006,17,0.0
S372,T006,18,0.0
S372,T006,19,0.0
S372,T006,20,0.0
S372,T006,21,0.0
S372,T006,22,0.0
S372,T006,23,0.0
S372,T006,24,0.0
S372,T007,1,0.0
S372,T007,2,0.0
S372,T007,3,0.0
S372,T007,4,0.0
S372,T007,5,0.0
S372,T007,6,0.0
S372,T007,7,0.0
S372,T007,8,0.0
S372,T007,9,0.0
S372,T007,10,0.0
S372,T007,11,0.0
S372,T007,12,0.0
S372,T007,13,0.0
S372,T007,14,0.0
S372,T007,15,0.0
S372,T007,16,0.0
S372,T007,17,0.0
S372,T007,18,0.0
S372,T007,19,1129.0
S372,T007,20,0.0
S372,T007,21,1129.0
S372,T007,22,0.0
S372,T007,23,0.0
S372,T007,24,539.0
S372,T008,1,0.0
S372,T008,2,0.0
S372,T008,3,0.0
S372,T008,4,0.0
S372,T008,5,0.0
S372,T008,6,0.0
S372,T008,7,0.0
S372,T008,8,0.0
S372,T008,9,0.0
S372,T008,10,1129.0
S372,T008,11,0.0
S372,T008,12,0.0
S372,T008,13,1129.0
S372,T008,14,0.0
S372,T008,15,0.0
S372,T008,16,0.0
S372,T008,17,0.0
S372,T008,18,0.0
S372,T008,19,0.0
S372,T008,20,0.0
S372,T008,21,0.0
S372,T008,22,0.0
S372,T008,23,0.0
S372,T008,24,0.0
S177,T001,1,1120.0
S177,T001,2,0.0
S177,T001,3,0.0
S177,T001,4,0.0
S177,T001,5,0.0
S177,T001,6,0.0
S177,T001,7,0.0
S177,T001,8,0.0
S177,T001,9,0.0
S177,T001,10,0.0
S177,T001,11,0.0
S177,T001,12,0.0
S177,T001,13,0.0
S177,T001,14,0.0
S177,T001,15,0.0
S177,T001,16,0.0
S177,T001,17,0.0
S177,T001,18,0.0
S177,T001,19,0.0
S177,T001,20,0.0
S177,T001,21,0.0
S177,T001,22,1120.0
S177,T001,23,0.0
S177,T001,24,0.0
S177,T002,1,0.0
S177,T002,2,0.0
S177,T002,3,0.0
S177,T002,4,0.0
S177,T002,5,0.0
S177,T002,6,0.0
S177,T002,7,0.0
S177,T002,8,0.0
S177,T002,9,0.0
S177,T002,10,0.0
S177,T002,11,0.0
S177,T002,12,0.0
S177,T002,13,1120.0
S177,T002,14,0.0
S177,T002,15,0.0
S177,T002,16,0.0
S177,T002,17,0.0
S177,T002,18,0.0
S177,T002,19,0.0
S177,T002,20,0.0
S177,T002,21,0.0
S177,T002,22,0.0
S177,T002,23,1120.0
S177,T002,24,1120.0
S177,T003,1,0.0
S177,T003,2,0.0
S177,T003,3,0.0
S177,T003,4,1120.0
S177,T003,5,0.0
S177,T003,6,0.0
S177,T003,7,1120.0
S177,T003,8,0.0
S177,T003,9,0.0
S177,T003,10,1120.0
S177,T003,11,0.0
S177,T003,12,0.0
S177,T003,13,0.0
S177,T003,14,0.0
S177,T003,15,0.0
S177,T003,16,0.0
S177,T003,17,0.0
S177,T003,18,0.0
S177,T003,19,0.0
S177,T003,20,0.0
S177,T003,21,0.0
S177,T003,22,0.0
S177,T003,23,0.0
S177,T003,24,0.0
S177,T004,1,0.0
S177,T004,2,0.0
S177,T004,3,0.0
S177,T004,4,0.0
S177,T004,5,0.0
S177,T004,6,0.0
S177,T004,7,0.0
S177,T004,8,0.0
S177,T004,9,0.0
S177,T004,10,0.0
S177,T004,11,0.0
S177,T004,12,0.0
S177,T004,13,0.0
S177,T004,14,0.0
S177,T004,15,0.0
S177,T004,16,0.0
S177,T004,17,0.0
S177,T004,18,0.0
S177,T004,19,0.0
S177,T004,20,0.0
S177,T004,21,0.0
S177,T004,22,0.0
S177,T004,23,0.0
S177,T004,24,0.0
S177,T005,1,0.0
S177,T005,2,0.0
S177,T005,3,0.0
S177,T005,4,0.0
S177,T005,5,0.0
S177,T005,6,0.0
S177,T005,7,0.0
S177,T005,8,0.0
S177,T005,9,0.0
S177,T005,10,0.0
S177,T005,11,0.0
S177,T005,12,0.0
S177,T005,13,0.0
S177,T005,14,1120.0
S177,T005,15,0.0
S177,T005,16,0.0
S177,T005,17,0.0
S177,T005,18,1120.0
S177,T005,19,0.0
S177,T005,20,1120.0
S177,T005,21,0.0
S177,T005,22,0.0
S177,T005,23,0.0
S177,T005,24,0.0
S177,T006,1,0.0
S177,T006,2,0.0
S177,T006,3,0.0
S177,T006,4,0.0
S177,T006,5,0.0
S177,T006,6,0.0
S177,T006,7,0.0
S177,T006,8,0.0
S177,T006,9,0.0
S177,T006,10,0.0
S177,T006,11,659.0
S177,T006,12,1120.0
S177,T006,13,0.0
S177,T006,14,0.0
S177,T006,15,0.0
S177,T006,16,1120.0
S177,T006,17,0.0
S177,T006,18,0.0
S177,T006,19,0.0
S177,T006,20,0.0
S177,T006,21,1120.0
S177,T006,22,0.0
S177,T006,23,0.0
S177,T006,24,0.0
S177,T007,1,0.0
S177,T007,2,0.0
S177,T007,3,0.0
S177,T007,4,0.0
S177,T007,5,0.0
S177,T007,6,1120.0
S177,T007,7,0.0
S177,T007,8,0.0
S177,T007,9,0.0
S177,T007,10,0.0
S177,T007,11,461.0
S177,T007,12,0.0
S177,T007,13,0.0
S177,T007,14,0.0
S177,T007,15,0.0
S177,T007,16,0.0
S177,T007,17,0.0
S177,T007,18,0.0
S177,T007,19,0.0
S177,T007,20,0.0
S177,T007,21,0.0
S177,T007,22,0.0
S177,T007,23,0.0
S177,T007,24,0.0
S177,T008,1,0.0
S177,T008,2,1120.0
S177,T008,3,0.0
S177,T008,4,0.0
S177,T008,5,1120.0
S177,T008,6,0.0
S177,T008,7,0.0
S177,T008,8,1120.0
S177,T008,9,385.0
S177,T008,10,0.0
S177,T008,11,0.0
S177,T008,12,0.0
S177,T008,13,0.0
S177,T008,14,0.0
S177,T008,15,0.0
S177,T008,16,0.0
S177,T008,17,1120.0
S177,T008,18,0.0
S177,T008,19,1120.0
S177,T008,20,0.0
S177,T008,21,0.0
S177,T008,22,0.0
S177,T008,23,0.0
S177,T008,24,0.0
S266,T001,1,0.0
S266,T001,2,0.0
S266,T001,3,0.0
S266,T001,4,0.0
S266,T001,5,0.0
S266,T001,6,0.0
S266,T001,7,0.0
S266,T001,8,0.0
S266,T001,9,1141.0
S266,T001,10,0.0
S266,T001,11,0.0
S266,T001,12,0.0
S266,T001,13,0.0
S266,T001,14,0.0
S266,T001,15,1141.0
S266,T001,16,1141.0
S266,T001,17,0.0
S266,T001,18,0.0
S266,T001,19,0.0
S266,T001,20,0.0
S266,T001,21,0.0
S266,T001,22,0.0
S266,T001,23,1141.0
S266,T001,24,1141.0
S266,T002,1,1141.0
S266,T002,2,0.0
S266,T002,3,0.0
S266,T002,4,0.0
S266,T002,5,0.0
S266,T002,6,1141.0
S266,T002,7,0.0
S266,T002,8,1141.0
S266,T002,9,0.0
S266,T002,10,0.0
S266,T002,11,0.0
S266,T002,12,1141.0
S266,T002,13,1141.0
S266,T002,14,150.0
S266,T002,15,0.0
S266,T002,16,0.0
S266,T002,17,0.0
S266,T002,18,850.0
S266,T002,19,0.0
S266,T002,20,1141.0
S266,T002,21,0.0
S266,T002,22,0.0
S266,T002,23,0.0
S266,T002,24,0.0
S266,T003,1,0.0
S266,T003,2,0.0
S266,T003,3,0.0
S266,T003,4,0.0
S266,T003,5,0.0
S266,T003,6,0.0
S266,T003,7,0.0
S266,T003,8,0.0
S266,T003,9,0.0
S266,T003,10,0.0
S266,T003,11,0.0
S266,T003,12,0.0
S266,T003,13,0.0
S266,T003,14,0.0
S266,T003,15,0.0
S266,T003,16,0.0
S266,T003,17,0.0
S266,T003,18,0.0
S266,T003,19,0.0
S266,T003,20,0.0
S266,T003,21,0.0
S266,T003,22,1141.0
S266,T003,23,0.0
S266,T003,24,0.0
S266,T004,1,0.0
S266,T004,2,0.0
S266,T004,3,1141.0
S266,T004,4,0.0
S266,T004,5,0.0
S266,T004,6,0.0
S266,T004,7,0.0
S266,T004,8,0.0
S266,T004,9,0.0
S266,T004,10,0.0
S266,T004,11,0.0
S266,T004,12,0.0
S266,T004,13,0.0
S266,T004,14,0.0
S266,T004,15,0.0
S266,T004,16,0.0
S266,T004,17,0.0
S266,T004,18,0.0
S266,T004,19,1141.0
S266,T004,20,0.0
S266,T004,21,1141.0
S266,T004,22,0.0
S266,T004,23,0.0
S266,T004,24,0.0
S266,T005,1,0.0
S266,T005,2,0.0
S266,T005,3,0.0
S266,T005,4,1141.0
S266,T005,5,0.0
S266,T005,6,0.0
S266,T005,7,0.0
S266,T005,8,0.0
S266,T005,9,0.0
S266,T005,10,0.0
S266,T005,11,0.0
S266,T005,12,0.0
S266,T005,13,0.0
S266,T005,14,0.0
S266,T005,15,0.0
S266,T005,16,0.0
S266,T005,17,0.0
S266,T005,18,0.0
S266,T005,19,0.0
S266,T005,20,0.0
S266,T005,21,0.0
S266,T005,22,0.0
S266,T005,23,0.0
S266,T005,24,0.0
S266,T006,1,0.0
S266,T006,2,0.0
S266,T006,3,0.0
S266,T006,4,0.0
S266,T006,5,0.0
S266,T006,6,0.0
S266,T006,7,0.0
S266,T006,8,0.0
S266,T006,9,0.0
S266,T006,10,0.0
S266,T006,11,0.0
S266,T006,12,0.0
S266,T006,13,0.0
S266,T006,14,0.0
S266,T006,15,0.0
S266,T006,16,0.0
S266,T006,17,0.0
S266,T006,18,0.0
S266,T006,19,0.0
S266,T006,20,0.0
S266,T006,21,0.0
S266,T006,22,0.0
S266,T006,23,0.0
S266,T006,24,0.0
S266,T007,1,0.0
S266,T007,2,0.0
S266,T007,3,0.0
S266,T007,4,0.0
S266,T007,5,1141.0
S266,T007,6,0.0
S266,T007,7,0.0
S266,T007,8,0.0
S266,T007,9,0.0
S266,T007,10,1141.0
S266,T007,11,0.0
S266,T007,12,0.0
S266,T007,13,0.0
S266,T007,14,0.0
S266,T007,15,0.0
S266,T007,16,0.0
S266,T007,17,0.0
S266,T007,18,0.0
S266,T007,19,0.0
S266,T007,20,0.0
S266,T007,21,0.0
S266,T007,22,0.0
S266,T007,23,0.0
S266,T007,24,0.0
S266,T008,1,0.0
S266,T008,2,0.0
S266,T008,3,0.0
S266,T008,4,0.0
S266,T008,5,0.0
S266,T008,6,0.0
S266,T008,7,1141.0
S266,T008,8,0.0
S266,T008,9,0.0
S266,T008,10,0.0
S266,T008,11,0.0
S266,T008,12,0.0
S266,T008,13,0.0
S266,T008,14,0.0
S266,T008,15,0.0
S266,T008,16,0.0
S266,T008,17,1141.0
S266,T008,18,0.0
S266,T008,19,0.0
S266,T008,20,0.0
S266,T008,21,0.0
S266,T008,22,0.0
S266,T008,23,0.0
S266,T008,24,0.0
S362,T001,1,0.0
S362,T001,2,0.0
S362,T001,3,0.0
S362,T001,4,0.0
S362,T001,5,0.0
S362,T001,6,0.0
S362,T001,7,0.0
S362,T001,8,0.0
S362,T001,9,1179.0
S362,T001,10,0.0
S362,T001,11,0.0
S362,T001,12,0.0
S362,T001,13,0.0
S362,T001,14,0.0
S362,T001,15,0.0
S362,T001,16,0.0
S362,T001,17,0.0
S362,T001,18,1179.0
S362,T001,19,0.0
S362,T001,20,0.0
S362,T001,21,0.0
S362,T001,22,0.0
S362,T001,23,0.0
S362,T001,24,0.0
S362,T002,1,0.0
S362,T002,2,1179.0
S362,T002,3,0.0
S362,T002,4,0.0
S362,T002,5,1179.0
S362,T002,6,0.0
S362,T002,7,0.0
S362,T002,8,1179.0
S362,T002,9,0.0
S362,T002,10,0.0
S362,T002,11,0.0
S362,T002,12,0.0
S362,T002,13,0.0
S362,T002,14,1179.0
S362,T002,15,0.0
S362,T002,16,0.0
S362,T002,17,0.0
S362,T002,18,0.0
S362,T002,19,1179.0
S362,T002,20,1179.0
S362,T002,21,0.0
S362,T002,22,0.0
S362,T002,23,0.0
S362,T002,24,1179.0
S362,T003,1,0.0
S362,T003,2,0.0
S362,T003,3,0.0
S362,T003,4,0.0
S362,T003,5,0.0
S362,T003,6,1179.0
S362,T003,7,0.0
S362,T003,8,0.0
S362,T003,9,0.0
S362,T003,10,0.0
S362,T003,11,0.0
S362,T003,12,0.0
S362,T003,13,1179.0
S362,T003,14,0.0
S362,T003,15,1179.0
S362,T003,16,0.0
S362,T003,17,0.0
S362,T003,18,0.0
S362,T003,19,0.0
S362,T003,20,0.0
S362,T003,21,418.0
S362,T003,22,0.0
S362,T003,23,0.0
S362,T003,24,0.0
S362,T004,1,0.0
S362,T004,2,0.0
S362,T004,3,0.0
S362,T004,4,0.0
S362,T004,5,0.0
S362,T004,6,0.0
S362,T004,7,0.0
S362,T004,8,0.0
S362,T004,9,0.0
S362,T004,10,0.0
S362,T004,11,0.0
S362,T004,12,0.0
S362,T004,13,0.0
S362,T004,14,0.0
S362,T004,15,0.0
S362,T004,16,0.0
S362,T004,17,0.0
S362,T004,18,0.0
S362,T004,19,0.0
S362,T004,20,0.0
S362,T004,21,0.0
S362,T004,22,0.0
S362,T004,23,0.0
S362,T004,24,0.0
S362,T005,1,0.0
S362,T005,2,0.0
S362,T005,3,0.0
S362,T005,4,0.0
S362,T005,5,0.0
S362,T005,6,0.0
S362,T005,7,1179.0
S362,T005,8,0.0
S362,T005,9,0.0
S362,T005,10,1179.0
S362,T005,11,0.0
S362,T005,12,0.0
S362,T005,13,0.0
S362,T005,14,0.0
S362,T005,15,0.0
S362,T005,16,1179.0
S362,T005,17,0.0
S362,T005,18,0.0
S362,T005,19,0.0
S362,T005,20,0.0
S362,T005,21,761.0
S362,T005,22,0.0
S362,T005,23,0.0
S362,T005,24,0.0
S362,T006,1,0.0
S362,T006,2,0.0
S362,T006,3,0.0
S362,T006,4,0.0
S362,T006,5,0.0
S362,T006,6,0.0
S362,T006,7,0.0
S362,T006,8,0.0
S362,T006,9,0.0
S362,T006,10,0.0
S362,T006,11,0.0
S362,T006,12,0.0
S362,T006,13,0.0
S362,T006,14,0.0
S362,T006,15,0.0
S362,T006,16,0.0
S362,T006,17,0.0
S362,T006,18,0.0
S362,T006,19,0.0
S362,T006,20,0.0
S362,T006,21,0.0
S362,T006,22,1179.0
S362,T006,23,0.0
S362,T006,24,0.0
S362,T007,1,0.0
S362,T007,2,0.0
S362,T007,3,0.0
S362,T007,4,0.0
S362,T007,5,0.0
S362,T007,6,0.0
S362,T007,7,0.0
S362,T007,8,0.0
S362,T007,9,0.0
S362,T007,10,0.0
S362,T007,11,0.0
S362,T007,12,1179.0
S362,T007,13,0.0
S362,T007,14,0.0
S362,T007,15,0.0
S362,T007,16,0.0
S362,T007,17,0.0
S362,T007,18,0.0
S362,T007,19,0.0
S362,T007,20,0.0
S362,T007,21,0.0
S362,T007,22,0.0
S362,T007,23,0.0
S362,T007,24,0.0
S362,T008,1,1179.0
S362,T008,2,0.0
S362,T008,3,1179.0
S362,T008,4,0.0
S362,T008,5,0.0
S362,T008,6,0.0
S362,T008,7,0.0
S362,T008,8,0.0
S362,T008,9,0.0
S362,T008,10,0.0
S362,T008,11,0.0
S362,T008,12,0.0
S362,T008,13,0.0
S362,T008,14,0.0
S362,T008,15,0.0
S362,T008,16,0.0
S362,T008,17,0.0
S362,T008,18,0.0
S362,T008,19,0.0
S362,T008,20,0.0
S362,T008,21,0.0
S362,T008,22,0.0
S362,T008,23,0.0
S362,T008,24,0.0
S332,T001,1,1130.0
S332,T001,2,0.0
S332,T001,3,0.0
S332,T001,4,0.0
S332,T001,5,0.0
S332,T001,6,0.0
S332,T001,7,1130.0
S332,T001,8,0.0
S332,T001,9,0.0
S332,T001,10,0.0
S332,T001,11,0.0
S332,T001,12,0.0
S332,T001,13,0.0
S332,T001,14,0.0
S332,T001,15,0.0
S332,T001,16,1130.0
S332,T001,17,0.0
S332,T001,18,0.0
S332,T001,19,0.0
